Frequency [Hz],Amplitude [dB]
200000,25.79795833085867
201000,25.83797716019224
202000,25.852483868596572
203000,25.931840555161088
204000,25.946191470673618
205000,25.97124865988974
206000,26.0566143557432
207000,26.010478776267266
208000,26.063690437306096
209000,26.102506177718215
210000,26.15865757901478
211000,26.190083947666132
212000,26.214448310452493
213000,26.29402483266475
214000,26.297468198274988
215000,26.318099774811586
216000,26.352377205397936
217000,26.379702087195795
218000,26.420528905667204
219000,26.457785654549383
220000,26.491517307188097
221000,26.511693598811
222000,26.511693598811
223000,26.58194381129007
224000,26.578611415454812
225000,26.628463606855505
226000,26.635088999730566
227000,26.65163040567836
228000,26.684619012130423
229000,26.746954276129046
230000,26.776326089480303
231000,26.760020678951268
232000,26.847708475559248
233000,26.87352094518914
234000,26.867075015662827
235000,26.88961487167251
236000,26.924916891824008
237000,26.928119063155414
238000,26.937718500092775
239000,26.98237612873861
240000,27.014134444331255
241000,27.033133845938217
242000,27.045777064528743
243000,27.067858510038967
244000,27.152507806693986
245000,27.124382937097394
246000,27.15562717811845
247000,27.174319917696113
248000,27.20848580691861
249000,27.23942951487922
250000,27.23942951487922
251000,27.28871129042073
252000,27.310184452502003
253000,27.300988168278124
254000,27.340768602545293
255000,27.343821102888803
256000,27.383406295083272
257000,27.42281189932875
258000,27.392515776398643
259000,27.453002717482903
260000,27.44697294310811
261000,27.449988353531754
262000,27.489093723583867
263000,27.504087495023445
264000,27.519055428484616
265000,27.572727419889056
266000,27.52802382333205
267000,27.596475595005682
268000,27.578670553639952
269000,27.551894369824154
270000,27.58757763659933
271000,27.658507377922685
272000,27.70254612177076
273000,27.63197655575372
274000,27.69082427162729
275000,27.70254612177076
276000,27.70547411426033
277000,27.740533252224363
278000,27.763827640006056
279000,27.75800989723125
280000,27.821791749933844
281000,27.810229831903115
282000,27.824679826315585
283000,27.836222538496752
284000,27.83910582139064
285000,27.847749931878223
286000,27.873630767693246
287000,27.88510865458061
288000,27.910878578458846
289000,27.882240604484196
290000,27.93372116792397
291000,27.925162235086837
292000,27.965031962445273
293000,27.97922691516834
294000,27.97071272761707
295000,27.99623029346236
296000,27.96219018599654
297000,27.987732765012172
298000,28.030137517932378
299000,28.0498557775654
300000,28.00189069746722
301000,28.06110328918959
302000,28.063912892849242
303000,28.06110328918959
304000,28.10594825302298
305000,28.100355278175474
306000,28.13943068306637
307000,28.08915851267002
308000,28.144998561230146
309000,28.230745085557597
310000,28.200195162451468
311000,28.2257055402618
312000,28.178416352565527
313000,28.234024030574925
314000,28.287662263715507
315000,28.23233793885247
316000,28.317416553668853
317000,28.311892935270894
318000,28.330529684436264
319000,28.2920112637155
320000,28.327107364273843
321000,28.35736702623795
322000,28.366651499847304
323000,28.38585897172951
324000,28.382542684436274
325000,28.39351664627261
326000,28.39871106302467
327000,28.390502629931742
328000,28.43949348446644
329000,28.464064617225745
330000,28.51746598960564
331000,28.520180754321625
332000,28.483412960343557
333000,28.48886892135088
334000,28.5486593864923
335000,28.53052767080614
336000,28.549501380166014
337000,28.536566961199927
338000,28.536566961199927
339000,28.611501548286014
340000,28.67897034827638
341000,28.635614909587485
342000,28.58153073958912
343000,28.59021283602093
344000,28.568538739589112
345000,28.673890499331147
346000,28.657760708924158
347000,28.635813721635767
348000,28.654681448982352
349000,28.65627590958748
350000,28.68856549933114
351000,28.756584161382946
352000,28.705545850584553
353000,28.71631570892415
354000,28.712994280154618
355000,28.763890926364112
356000,28.725601148127033
357000,28.70143263454555
358000,28.745396161382946
359000,28.766796577846023
360000,28.829857926364113
361000,28.819167599306255
362000,28.77183609870586
363000,28.78521341482315
364000,28.852540322008636
365000,28.87647207042313
366000,28.92241207042313
367000,28.86914057784603
368000,28.81448463454555
369000,28.91341687743224
370000,28.91659268944195
371000,28.90066014513105
372000,28.91943279593648
373000,28.930064241129216
374000,28.879448577846027
375000,28.926803070423123
376000,28.942721015571003
377000,28.935099842510297
378000,28.884685189559967
379000,28.944859599530876
380000,28.95017207042313
381000,28.98839014692298
382000,28.996306802161655
383000,28.945139842510294
384000,28.939846795644442
385000,28.955832241129215
386000,28.939880189559965
387000,29.02023026955598
388000,29.046615130786556
389000,29.042249269555988
390000,29.0316728425103
391000,29.041448269555985
392000,29.004374294083583
393000,29.005092049691115
394000,29.005092049691115
395000,29.026277156871565
396000,29.084855566458995
397000,28.98431718955997
398000,29.039983833810965
399000,29.013550795644445
400000,29.136244086197557
401000,29.11520649883038
402000,29.103785674529725
403000,29.06422636990435
404000,29.06013008790921
405000,29.10250036528376
406000,29.09435567452973
407000,29.086458214093497
408000,29.13142308619755
409000,29.084016657576587
410000,29.064142274479533
411000,29.069445015571013
412000,29.10248726955598
413000,29.120965084598204
414000,29.09984436990435
415000,29.144429657576588
416000,29.12327679564445
417000,29.05955729408358
418000,29.08340872226498
419000,29.148244062157072
420000,29.216824172632062
421000,29.18242821409349
422000,29.18506149883037
423000,29.155545269555986
424000,29.11847129408358
425000,29.133509842510293
426000,29.149369657576585
427000,29.20557436528375
428000,29.231951214093495
429000,29.20636396089039
430000,29.190576214093497
431000,29.1506300879092
432000,29.147975070423126
433000,29.1699745213108
434000,29.193782365283752
435000,29.20434271872814
436000,29.216235498830375
437000,29.2136022140935
438000,29.19428015687156
439000,29.151858145131055
440000,29.139713087909204
441000,29.12642987743224
442000,29.188671365283753
443000,29.188671365283753
444000,29.19353265757659
445000,29.17502672226498
446000,29.193091294083583
447000,29.16385032200864
448000,29.144007960443528
449000,29.231839062157082
450000,29.267724172613097
451000,29.29153926955598
452000,29.2532338425103
453000,29.2532338425103
454000,29.221427070423132
455000,29.188530164042632
456000,29.132414392055736
457000,29.16871918928227
458000,29.23771836990435
459000,29.26940401557101
460000,29.306432833810963
461000,29.260415062157076
462000,29.244511689441946
463000,29.219746322008632
464000,29.198418159940296
465000,29.26057190014535
466000,29.257911189559962
467000,29.270956145131052
468000,29.29219304969111
469000,29.220055663680995
470000,29.233355145131053
471000,29.282905189559962
472000,29.21343907627059
473000,29.12675062184011
474000,29.191250098705858
475000,29.188572161382943
476000,29.217469497727762
477000,29.26017832200864
478000,29.2613229263641
479000,29.28799132200863
480000,29.249056407500976
481000,29.192750088266727
482000,29.15303973312831
483000,29.15844140596289
484000,29.216439808567685
485000,29.25654711226676
486000,29.255977046007708
487000,29.242624407500983
488000,29.246944888017886
489000,29.268398161382958
490000,29.167911684317325
491000,29.089354841497332
492000,29.204932567349232
493000,29.204932567349232
494000,29.225745567349225
495000,29.27409016138295
496000,29.282121497727754
497000,29.273866808567696
498000,29.273866808567696
499000,29.232978567349225
500000,29.15995337612781
501000,29.113187746218955
502000,29.175803739589114
503000,29.18893729925354
504000,29.22133729817018
505000,29.290743850584555
506000,29.285353909587478
507000,29.24610373312831
508000,29.240698698953853
509000,29.259119405962892
510000,29.175013617225748
511000,29.133737971729502
512000,29.180208617225748
513000,29.154746063024668
514000,29.244530529833575
515000,29.203834423972776
516000,29.208577271793708
517000,29.243891336167497
518000,29.24358991335726
519000,29.259875961199935
520000,29.185255572782683
521000,29.144303636300087
522000,29.136736499847302
523000,29.153202646272614
524000,29.12392443227853
525000,29.134877636300086
526000,29.185198442404992
527000,29.17429336923613
528000,29.221437960343557
529000,29.23507144240499
530000,29.207688028465274
531000,29.15273125140349
532000,29.153503400654376
533000,29.08982966158686
534000,29.103804553668855
535000,29.161591455361734
536000,29.156104474990975
537000,29.23779157007077
538000,29.185755499847303
539000,29.19172802846527
540000,29.188988432278528
541000,29.06982803057492
542000,29.05595945084736
543000,29.12579181278216
544000,29.05046806460895
545000,29.095317968460236
546000,29.142667812782154
547000,29.14949403057492
548000,29.179927183549253
549000,29.145931183549255
550000,29.1404058082751
551000,29.21595666166403
552000,29.210436553668853
553000,29.170956972941852
554000,29.12933787252747
555000,29.06513206460895
556000,29.023757776420194
557000,29.015320777565407
558000,29.098744512670024
559000,29.115534253022982
560000,29.129524410097567
561000,29.15739956123015
562000,29.161212872527468
563000,29.15564856123015
564000,29.174815207827265
565000,29.155274390501027
566000,29.125214712709155
567000,29.108381587987076
568000,29.017774727617077
569000,29.03479476501218
570000,29.05022545119802
571000,29.05022545119802
572000,29.07126011287266
573000,29.11349989284924
574000,29.10002651793238
575000,29.153443712709155
576000,29.108482682453662
577000,29.07852058798707
578000,29.047574875571502
579000,29.033588765012173
580000,29.022245779870186
581000,28.94827553239235
582000,28.916747767693252
583000,28.971907590806136
584000,29.01464618599654
585000,29.046662915168334
586000,29.058002198290616
587000,29.0436767175551
588000,29.015244974859215
589000,29.005155185996543
590000,28.97953727237697
591000,28.9873910262888
592000,28.924241517446898
593000,28.919019391423262
594000,28.852549108064164
595000,28.875727640006055
596000,28.898959722430092
597000,28.93080271294128
598000,28.946565517446903
599000,28.95232539142327
600000,28.90378175456611
601000,28.970031607054956
602000,28.961876131479833
603000,28.990561394136762
604000,28.999530607054957
605000,28.988045131479836
606000,28.947077749933847
607000,28.85998588085799
608000,28.861179970263006
609000,28.788053678445845
610000,28.80455125094357
611000,28.895289255164748
612000,28.898831252224365
613000,28.930844954412088
614000,28.923370524727325
615000,28.90303225570363
616000,28.95812571469866
617000,28.942903954412095
618000,28.97190528231675
619000,28.92681044854986
620000,28.87145828969425
621000,28.934040725400312
622000,28.8989461740693
623000,28.862039127225067
624000,28.794122595005685
625000,28.738930823332048
626000,28.77173593907215
627000,28.79037762370934
628000,28.784438553639955
629000,28.791944447534537
630000,28.815603678064882
631000,28.832657904921998
632000,28.83855063895946
633000,28.813597909375748
634000,28.825411429915718
635000,28.78217563565058
636000,28.829510301232716
637000,28.7910705566922
638000,28.722445810626617
639000,28.728438145902622
640000,28.638212295083278
641000,28.680641707762447
642000,28.745189860883155
643000,28.769175763976783
644000,28.777140369824153
645000,28.78607493907215
646000,28.708339537758498
647000,28.768345922450482
648000,28.79893982333205
649000,28.738974865537905
650000,28.791443823332052
651000,28.788455387163552
652000,28.756995043054452
653000,28.723871485485137
654000,28.661834344028748
655000,28.62227688721987
656000,28.591725010352597
657000,28.544604911030817
658000,28.63953361152005
659000,28.637210677022527
660000,28.652393148355472
661000,28.697275122603344
662000,28.739542308871325
663000,28.739750425730023
664000,28.727665707762448
665000,28.713294344028746
666000,28.74057512260334
667000,28.675571718144074
668000,28.663312168278125
669000,28.593384035518817
670000,28.559484831227515
671000,28.545507521770325
672000,28.51449752939638
673000,28.44670301595543
674000,28.415379903617897
675000,28.475054423579845
676000,28.55292736439486
677000,28.524973466945973
678000,28.529311917696113
679000,28.585149971955058
680000,28.58346937381592
681000,28.605126100072308
682000,28.574138705355537
683000,28.56489019732498
684000,28.57611744061228
685000,28.569926499767103
686000,28.618083049898033
687000,28.556129223486757
688000,28.526026178118443
689000,28.485386706718874
690000,28.36014439255956
691000,28.344244901321424
692000,28.339827539533204
693000,28.374999605269807
694000,28.36560032017672
695000,28.457548906341597
696000,28.46321419750721
697000,28.482082900737844
698000,28.51030932266882
699000,28.505339302834987
700000,28.536651123470932
701000,28.475308903617893
702000,28.478446302834982
703000,28.45547751003897
704000,28.42391537633474
705000,28.431537340014085
